url;image;inventoryNumber;description;date;dating;place;otherNames;material;technique;team;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=361&fraza=&idx=b04c461f;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_001.jpg";M?J-XVI 1639 / 00 / 001; Plac konkursowy, prezentacja ekipa Irlandii (skoczkowie). Na stoj?cych koniach od lewej: major Dan J. Corry, kpt. Fred A. Ahern, kpt. Jack J. Lewis, lt. Strack. Konie w rz?dach sportowych, w tle miejsca dla widzów.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=362&fraza=&idx=8b90b052;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_002.jpg";M?J-XVI 1639 / 00 / 002; Irlandczyk komendant/dowódca John Gerard „Ged” O’Dwyer w skoku przez double- lub triplebarre na koniu na Limerick Lace. Plac konkursowy, w tle drzewa.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=363&fraza=&idx=2b4385d1;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_003.jpg";M?J-XVI 1639 / 00 / 003; Irlandczyk kpt. Jack J. Lewis podczas wskoku na ogrodzony drewnian? barierk? bankiet na kasztanowatym koniu Limerick Lace. Plac konkursowy, w tle trójkolorowa flaga.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=364&fraza=&idx=109f739c;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_004.jpg";M?J-XVI 1639 / 00 / 004; Irlandczyk kpt. Jack J. Lewis podczas skoku przez okser(?) na kasztanowatym koniu Limerick Lace. Plac konkursowy, w tle liczna publiczno?? pod namiotem w ciemne i jasne pasy.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=365&fraza=&idx=c6d2c8a7;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_005.jpg";M?J-XVI 1639 / 00 / 005; Plac przed budynkiem?, wiat?? Irlandczyk komendant/dowódca John Gerard „Ged” O’Dwyer prezentuje kasztanowatego konia Limerick Lace. Oficer trzyma za wodze konia w rz?dzie sportowym - siod?o skokowe z opuszczonymi strzemionami, og?owie w?dzid?owe, napier?nik i wytok. Ko? ma zabanda?owane przednie nadp?cia. Z ty?u t?um widzów.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=366&fraza=&idx=fd0e3eea;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_006.jpg";M?J-XVI 1639 / 00 / 006; Plac konkursowy, przez przeszkod? - triplebarre - skacze ko? ciemnej ma?ci Irlands Own pod Irlandczykiem kpt. Fredem A. Ahernem. Oficer z palcatem w r?ku. Przez dr?gi wida? publiczno??, z ty?u namiot w ciemne i jasne pasy, flagi.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=367&fraza=&idx=b06a253c;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_007.jpg";M?J-XVI 1639 / 00 / 007; Plac konkursowy, szerok? przeszkod? - bankiet i dwie stacjonaty na rowie z wod? - pokonuje Irlandczyk komendant/dowódca John Gerard „Ged” O’Dwyer na koniu na Blarney Castle. Na bankiecie barierka, w tle drzewa, krzewy.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=368&fraza=&idx=8bb6d371;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_008.jpg";M?J-XVI 1639 / 00 / 008; Plac konkursowy, przez przeszkod? - mur- skacze ko? Duhallow pod Irlandczykiem kpt. Danem J. Corry (w r?ku palcat). Po bokach przyci?te krzewy.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=369&fraza=&idx=9dbfd294;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_009.jpg";M?J-XVI 1639 / 00 / 009; Plac konkursowy, przez przeszkod? - stacjonat? - skacze kasztanowaty ko? Red Hugh pod Irlandczykiem kpt. Danem J. Corry. Przeszkoda z jasnych, nielicznych dr?gów, u do?u stojaków charakterystyczne kosze. W tle publiczno?? pod pasiastym namiotem.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=369&fraza=&idx=9dbfd294;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_009.jpg";M?J-XVI 1639 / 00 / 009; Plac konkursowy, przez przeszkod? - stacjonat? - skacze kasztanowaty ko? Red Hugh pod Irlandczykiem kpt. Danem J. Corry. Przeszkoda z jasnych, nielicznych dr?gów, u do?u stojaków charakterystyczne kosze. W tle publiczno?? pod pasiastym namiotem.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=369&fraza=&idx=9dbfd294;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_009.jpg";M?J-XVI 1639 / 00 / 009; Plac konkursowy, przez przeszkod? - stacjonat? - skacze kasztanowaty ko? Red Hugh pod Irlandczykiem kpt. Danem J. Corry. Przeszkoda z jasnych, nielicznych dr?gów, u do?u stojaków charakterystyczne kosze. W tle publiczno?? pod pasiastym namiotem.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=370&fraza=&idx=a66324d9;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_010.jpg";M?J-XVI 1639 / 00 / 010; Polska dru?yna, która w 1927 r. zdoby?a w Nowym Jorku Puchar Narodów. Od lewej: rtm. Micha? Antoniewicz i Readglet, mjr Karol Rómmel i Fagas, por. Stefan Starnawski i Jacek. Przed budynkiem z ceg?y stoj? z osiod?anymi ko?mi. Antoniewicz w okr?g?ej czapce, Rómmel i Starnawski w rogatywkach. Stoj?cy w ?rodku Rómmel trzyma puchar.;1927-11-12 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=371&fraza=&idx=eb073f0f;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_011.jpg";M?J-XVI 1639 / 00 / 011; Polska dru?yna, która w 1939 r. zdoby?a 3 m. w Konkursie Armii Polskiej w Nicei. Od lewej stoj?: rtm. Janusz Komorowski i Zbieg, rtm. Aleksander Rylke i Bimbus, rtm. Bronis?aw Skulicz i Dunkan. Plac konkursowy, konie w rz?dach sportowych, w g??bi namioty w pasy. U góry napis Polen, przy je?d?cach podpisy (stopie?, nazwisko,nazwa konia).; podano daty pierwszego dnia konkursów w Nicei i pierwszego dnia nast?puj?cych po nich konkursów w Rzymie;1939-04-15 - 1939-04-30; Nicea; Nizza (Nicea);papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=372&fraza=&idx=d0dbc942;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_012.jpg";M?J-XVI 1639 / 00 / 012; Plac konkursowy, por. Micha? Gutowski skacze przez bankiet ze stacjonat? na siwej kl. Hanum - zeskokok. Bankiet w formie muru, ozdobiony drzewkami w donicach.;1930-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=373&fraza=&idx=7008fcc1;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_013.jpg";M?J-XVI 1639 / 00 / 013; Skok w zimowej scenerii, na bia?ym tle wida? tylko jedn? przeszkod? - okser z p?otka i dr?ga ozdobiony choinkami. P?k Aleksander Prag?owski skacze przez t? przeszkod? na siwej kl. Warszawianka.;1930-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=374&fraza=&idx=4bd40a8c;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_014.jpg";M?J-XVI 1639 / 00 / 014; Rtm. Kazimierz Szosland skacze przez przeszkod? na kasztanowatym koniu Alli. Wida? tylko 2 górne dr?gi i fragment stojaka. Ko? w rz?dzie sportowym, og?owie w?dzid?owe, podpier?nik, wytok, na potniku nr 2. W tle trybuny z publiczno?ci?, ziele?.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów; Ali (Alli);papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=375&fraza=&idx=621f5f54;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_015.jpg";M?J-XVI 1639 / 00 / 015; Rtm. Janusz Komorowski skacze przez "ceglany" mur na koniu Zbieg II. Ko? w rz?dzie sportowym, og?owie w?dzid?owe, wytok. W tle trybuny z publiczno?ci? pod charakterystycznymi namiotami w pasy.; podano daty pierwszego dnia konkursów w Nicei w 1938 i pierwszego dnia nast?puj?cych po zawodach w Nicei w 1939 r. konkursów w Rzymie;1938-04-16 - 1939-04-30; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=376&fraza=&idx=59c3a919;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_016.jpg";M?J-XVI 1639 / 00 / 016; Por. Bronis?aw Skulicz skacze przez przeszkod? z dr?gów na koniu Dunkan. Ko? w rz?dzie sportowym, og?owie w?dzid?owe, na potniku nr 56. W tle trybuny z publiczno?ci? pod charakterystycznymi namiotami w pasy.; podano daty pierwszego dnia konkursów w Nicei w 1938 i pierwszego dnia nast?puj?cych po zawodach w Nicei w 1939 r. konkursów w Rzymie;1938-04-16 - 1939-04-30; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=377&fraza=&idx=14a7b2cf;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_017.jpg";M?J-XVI 1639 / 00 / 017; Por. Roman Pohorecki skacze przez przeszkod?, której front ma kszta?t strza?ki, na koniu Savannah. Ko? w rz?dzie sportowym, og?owie w?dzid?ow z wpi?tym numerem 314. T?o zamglone.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=377&fraza=&idx=14a7b2cf;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_017.jpg";M?J-XVI 1639 / 00 / 017; Por. Roman Pohorecki skacze przez przeszkod?, której front ma kszta?t strza?ki, na koniu Savannah. Ko? w rz?dzie sportowym, og?owie w?dzid?ow z wpi?tym numerem 314. T?o zamglone.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=377&fraza=&idx=14a7b2cf;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_017.jpg";M?J-XVI 1639 / 00 / 017; Por. Roman Pohorecki skacze przez przeszkod?, której front ma kszta?t strza?ki, na koniu Savannah. Ko? w rz?dzie sportowym, og?owie w?dzid?ow z wpi?tym numerem 314. T?o zamglone.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=378&fraza=&idx=2f7b4482;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_018.jpg";M?J-XVI 1639 / 00 / 018; Rtm. Aleksander Rylke skacze przez okser na koniu Bimbus. Ko? w rz?dzie sportowym, og?owie w?dzid?owe, wytok, na potniku niewyra?ny numer. W tle trybuny pod namiotami w pasy, publiczno??.;1939-04-15 - 1939-04-24; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=379&fraza=&idx=39724567;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_019.jpg";M?J-XVI 1639 / 00 / 019; Triumfatorzy Grossen Preis der Nationalsozialistischen Erhebung: 1. miejsce H.H. Brinckmann (Baron), 2/3. J. Komorowski (Zbieg II), 2/3. K. Hasse (Tora), 4. H. Momm (Alchimist). Siedz? na koniach i salutuj? niewidocznym: ministrowi propagandy III Rzeszy dr. Josephowi Goebbelsowi i naczelnemu dowódcy wojsk l?dowych gen. Waltherowi von Brauchitschowi.;1939-04-15 - 1939-04-24; Berlin;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=380&fraza=&idx=02aeb32a;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_020.jpg";M?J-XVI 1639 / 00 / 020; Niemiec rtm. Hans Heinrich Brinckmann na koniu Baron IV w skoku przez okser z brzozowych dr?gów ozdobiony choinkami w donicach. Ko? w rz?dzie sportowym, og?owie w?dzid?owe z numerem 8, pod siod?em "baranek", kalosze. W tle pot??ne trybuny z liczn? publiczno?ci?.;1929-01-01 - 1939-08-31; du?y, europejski hipodrom;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=381&fraza=&idx=4fcaa8fc;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_021.jpg";M?J-XVI 1639 / 00 / 021; Niemiec mjr Harald Momm na kasztanowatym koniu Baccarat w skoku przez okser z jasnych dr?gów (wida? tylko górn? cz??? i szpilkowe drzewka). Ko? w rz?dzie sportowym, og?owie w?dzid?owe z numerem 28, kalosze.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=382&fraza=&idx=74165eb1;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_022.jpg";M?J-XVI 1639 / 00 / 022; Niemiec rtm. Hermann von Nagel na siwym koniu Wotan w skoku przez triplebarre z jasnych dr?gów. Je?dziec w cywilnym, konkursowym stroju je?dzieckim (toczek, ciemny frak, bia?e bryczesy, d?. buty). Ko? w rz?dzie sportowym, og?owie pelhamowe lub hackamore z numerem 15, kalosze. W tle pagórki.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=383&fraza=&idx=d4c56b32;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_023.jpg";M?J-XVI 1639 / 00 / 023; Niemiec rtm. Marten von Barneckow na koniu Olaf w skoku przez p?otek - stacjonat?. Ko? w rz?dzie sportowym, og?owie w?dzid?owe z numerem 30. W tle szranki, publiczno??.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=384&fraza=&idx=ef199d7f;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_024.jpg";M?J-XVI 1639 / 00 / 024; W?och kpt. Fernando Filipponi na siwym koniu Nasello w skoku przez pot??n? stacjonat?. Ko? w rz?dzie sportowym, og?owie w?dzid?owe z numerem 254. W tle m??czyzna z obs?ugi toru lub s?dzia, publiczno??, pagórek.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=385&fraza=&idx=70443a87;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_025.jpg";M?J-XVI 1639 / 00 / 025; W?och mjr Amalfi z pucharem za "Coppa d’oro Mussolini". Je?dziec w mundurze kawaleryjskim prezentuje z?oty puchar - nagrod? w konkursie.;1938-05-01 - 1938-05-31; Rzym, Piazza di Siena;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=385&fraza=&idx=70443a87;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_025.jpg";M?J-XVI 1639 / 00 / 025; W?och mjr Amalfi z pucharem za "Coppa d’oro Mussolini". Je?dziec w mundurze kawaleryjskim prezentuje z?oty puchar - nagrod? w konkursie.;1938-05-01 - 1938-05-31; Rzym, Piazza di Siena;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=385&fraza=&idx=70443a87;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_025.jpg";M?J-XVI 1639 / 00 / 025; W?och mjr Amalfi z pucharem za "Coppa d’oro Mussolini". Je?dziec w mundurze kawaleryjskim prezentuje z?oty puchar - nagrod? w konkursie.;1938-05-01 - 1938-05-31; Rzym, Piazza di Siena;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=386&fraza=&idx=4b98ccca;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_026.jpg";M?J-XVI 1639 / 00 / 026; W?och komendant/dowódca Giulio Borsarelli skacze na klaczy Crispa przez wysok? stacjonat? z odkosami. Ko? ma skulone uszy, rz?d sportowy z barankiem pod siod?em i og?owiem pelhamowym z numerem. Przez dr?gi wida? zamazane sylwetki ludzi, pagórek.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=387&fraza=&idx=06fcd71c;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_027.jpg";M?J-XVI 1639 / 00 / 027; W?och mjr Tommaso Lequio skacze na kasztanowatym koniu Ali przez p?otek - stacjonat? z desek. W r?ku je?d?ca palcat. Ko? w sportowym rz?dzie, potnik z nr. 64, og?owie w?dzid?owe z wytokiem, na przednich nadp?ciach grube banda?e. Z ty?u m??czyzna w jasnym ubraniu, ziele?.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=388&fraza=&idx=3d202151;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_028.jpg";M?J-XVI 1639 / 00 / 028; W?och mjr Alessandro Bettoni na koniu Judge skacze przez p?otek - stacjonat?. Je?dziec z palcatem. Ko? w sportowym rz?dzie, pod siod?em baranek, na nogach kalosze i banda?e, og?owie w?dzid?owe z wytokiem i numerem 66. Z ty?u ziele?.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=389&fraza=&idx=2b2920b4;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_029.jpg";M?J-XVI 1639 / 00 / 029; Francuz por. de Vries na koniu Honduras skacze przez podwójny, obmurowany p?ot. Ko? w sportowym rz?dzie, og?owie w?dzid?owe. W tle pasiasty namiot.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=390&fraza=&idx=10f5d6f9;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_030.jpg";M?J-XVI 1639 / 00 / 030; Ekipa Francji (skoki) - na koniach od l.: por. hr. M. de Bartillat, kpt. M. Gudin de Vallerin, kpt. F. Durand, kpt. H. de Maupéou, stoj? od l.: kpt. X. Bizard, por. P. de Cavaillé, por. Ch. de Casteries, szef ekipy de Lassardiere [Laissardiere], kpt. P. Clavé. Z ty?u mur, za nim budynki i drzewa.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=391&fraza=&idx=5d91cd2f;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_031.jpg";M?J-XVI 1639 / 00 / 031; Francuz por. Christian de Castries na siedzi na stoj?cym koniu ciemnej ma?ci Wednesday. Porucznik trzyma w r?ku palcat, na g?owie kepi. Ko? w rz?dzie sportowym, og?owie w?dzid?owe. T?o zamglone.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=392&fraza=&idx=664d3b62;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_032.jpg";M?J-XVI 1639 / 00 / 032; Francuz (na g?owie kepi) por. de Roches de Chassays na koniu ciemnej ma?ci Olivette skacze przez przeszkod? z jasnych dr?gów i ga??zi. Ko? w sportowym rz?dzie, og?owie w?dzid?owe, na napier?niku nr 64. W tle trybuny.;1929-01-01 - 1939-08-31; jeden z europejskich hipodromów;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=393&fraza=&idx=c69e0ee1;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_033.jpg";M?J-XVI 1639 / 00 / 033; Francuz (na g?owie kepi) por. M. de Bartillat na koniu ciemnej ma?ci Français skacze przez stacjonat? z masztami i krzewami po bokach. Ko? w sportowym rz?dzie, og?owie w?dzid?owe. W tle trybuny i namioty.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=393&fraza=&idx=c69e0ee1;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_033.jpg";M?J-XVI 1639 / 00 / 033; Francuz (na g?owie kepi) por. M. de Bartillat na koniu ciemnej ma?ci Français skacze przez stacjonat? z masztami i krzewami po bokach. Ko? w sportowym rz?dzie, og?owie w?dzid?owe. W tle trybuny i namioty.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=393&fraza=&idx=c69e0ee1;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_033.jpg";M?J-XVI 1639 / 00 / 033; Francuz (na g?owie kepi) por. M. de Bartillat na koniu ciemnej ma?ci Français skacze przez stacjonat? z masztami i krzewami po bokach. Ko? w sportowym rz?dzie, og?owie w?dzid?owe. W tle trybuny i namioty.;1929-01-01 - 1939-08-31; Nicea;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z innej odbitki;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=394&fraza=&idx=fd42f8ac;"http://www.bibliotekadzisiaj.pl/mlij/foto/1639_00_034.jpg";M?J-XVI 1639 / 00 / 034; Francuz kpt. Pierre Clavé w cywilnym stroju konkursowym (toczek, frak) na koniu ciemnej ma?ci Espiah skacze przez stacjonat?. Rz?d sportowy, og?owie munsztukowe, na przednich nogach banda?e. W tle obs?uga parkuru, ziele?.;1929-01-01 - 1939-08-31;papier fotograficzny, matowy;odbitka ?elatynowo-sreowa z wydruku;album Clemnsa Nagla Mi?dzynarodowi arty?ci w je?dzie przez przeszkody;
